"GEO_ID","NAME","B28002_001E","B28002_001M","B28002_002E","B28002_002M","B28002_003E","B28002_003M","B28002_004E","B28002_004M","B28002_005E","B28002_005M","B28002_006E","B28002_006M","B28002_007E","B28002_007M","B28002_008E","B28002_008M","B28002_009E","B28002_009M","B28002_010E","B28002_010M","B28002_011E","B28002_011M","B28002_012E","B28002_012M","B28002_013E","B28002_013M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!With an Internet subscription","Margin of Error!!Total:!!With an Internet subscription","Estimate!!Total:!!With an Internet subscription!!Dial-up with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Dial-up with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Broadband of any type","Margin of Error!!Total:!!With an Internet subscription!!Broadband of any type","Estimate!!Total:!!With an Internet subscription!!Cellular data plan","Margin of Error!!Total:!!With an Internet subscription!!Cellular data plan","Estimate!!Total:!!With an Internet subscription!!Cellular data plan!!Cellular data plan with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Cellular data plan!!Cellular data plan with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL","Margin of Error!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL","Estimate!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL!!Broadband such as cable, fiber optic or DSL with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL!!Broadband such as cable, fiber optic or DSL with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Satellite Internet service","Margin of Error!!Total:!!With an Internet subscription!!Satellite Internet service","Estimate!!Total:!!With an Internet subscription!!Satellite Internet service!!Satellite Internet service with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Satellite Internet service!!Satellite Internet service with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Other service with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Other service with no other type of Internet subscription","Estimate!!Total:!!Internet access without a subscription","Margin of Error!!Total:!!Internet access without a subscription","Estimate!!Total:!!No Internet access","Margin of Error!!Total:!!No Internet access"
"0500000US42091","Montgomery County, Pennsylvania","321373","2596","297331","3474","380","274","296951","3459","272265","3724","26404","2514","267470","3582","23139","2514","7287","1237","219","213","394","355","5946","1257","18096","2043"
"0500000US42095","Northampton County, Pennsylvania","114950","1810","97591","2515","201","141","97390","2509","88470","2393","11657","1649","83924","2687","8565","1267","5099","1223","42","68","0","182","3115","835","14244","1765"
"0500000US42097","Northumberland County, Pennsylvania","38592","1525","30134","1649","228","171","29906","1629","26323","1842","6528","1082","21997","1466","3238","707","1789","476","180","116","0","182","787","369","7671","1207"
"0500000US42101","Philadelphia County, Pennsylvania","619505","4709","522231","6473","872","410","521359","6487","476197","7045","71893","5528","436000","7428","37882","3762","41534","4286","2434","1269","758","474","16475","2436","80799","5604"
"0500000US42107","Schuylkill County, Pennsylvania","58242","1840","46982","2048","245","158","46737","2065","40955","2077","7373","1157","36372","2061","5261","856","3525","925","330","198","0","182","1034","363","10226","1341"
"0500000US42111","Somerset County, Pennsylvania","29456","1072","22267","1292","130","69","22137","1296","19083","1328","3886","775","16487","1136","2717","508","1862","466","305","136","5","10","906","385","6283","849"
"0500000US42125","Washington County, Pennsylvania","86716","1702","75747","2107","320","205","75427","2087","67494","2110","10494","1398","62465","2188","6900","968","3524","651","588","231","65","82","926","431","10043","1471"
"0500000US42129","Westmoreland County, Pennsylvania","155147","1991","131031","2516","489","226","130542","2515","111424","2991","16669","1789","109595","2903","17448","1914","5361","908","974","476","76","116","3092","921","21024","1798"
"0500000US42133","York County, Pennsylvania","175441","2373","153298","3126","1219","561","152079","3073","135827","3195","20449","1919","126264","3720","14728","1755","8101","1256","387","247","0","182","3468","854","18675","2267"
"0500000US44003","Kent County, Rhode Island","70166","1470","62446","1919","0","222","62446","1919","57241","2221","5882","1226","56130","2368","5025","1211","1891","779","90","106","0","222","2037","898","5683","1253"
"0500000US44005","Newport County, Rhode Island","33690","1958","30438","1942","28","47","30410","1939","28053","2037","2512","927","26674","2028","2009","598","1553","626","58","97","0","222","526","394","2726","717"
"0500000US44007","Providence County, Rhode Island","237518","3103","203690","3878","680","353","203010","3909","183883","4134","29272","3349","168953","4345","18311","2078","8210","1704","428","258","79","139","6907","1634","26921","2970"
"0500000US44009","Washington County, Rhode Island","48051","2104","45308","2146","0","222","45308","2146","41616","2165","4473","1049","40374","2070","3552","799","1151","476","21","36","0","222","506","458","2237","686"
"0500000US45003","Aiken County, South Carolina","67889","2252","59150","2347","172","167","58978","2363","54921","2523","9316","1999","47313","2746","3126","1053","3423","902","647","388","0","218","606","354","8133","1360"
"0500000US45007","Anderson County, South Carolina","75825","2343","63974","2611","113","138","63861","2627","58311","2589","12060","1924","48988","2816","4650","1187","5314","1142","602","320","73","117","2797","1161","9054","1613"
"0500000US45013","Beaufort County, South Carolina","73043","2340","57167","2605","231","384","56936","2663","52194","2747","5683","1137","49555","2797","3905","959","4396","1144","484","325","41","70","10340","2487","5536","1220"
"0500000US45015","Berkeley County, South Carolina","80640","1907","66830","2424","86","111","66744","2425","62817","2624","7688","1678","56786","2504","3660","912","4952","1058","267","217","0","218","3533","1042","10277","1812"
"0500000US45019","Charleston County, South Carolina","165568","3515","136115","4737","258","190","135857","4693","126383","4719","20814","2206","108821","4650","7499","1464","12835","1984","1005","499","40","68","11092","2564","18361","2793"
"0500000US45031","Darlington County, South Carolina","24801","1419","18649","1490","0","218","18649","1490","12712","1276","2755","752","13646","1462","4502","1154","3092","876","1387","657","0","218","1526","821","4626","1177"
"0500000US45035","Dorchester County, South Carolina","57768","1427","46833","2354","38","62","46795","2355","39700","2392","4843","1334","39214","2396","5683","1393","7288","1917","1412","867","0","218","3933","1409","7002","1541"
"0500000US45041","Florence County, South Carolina","53047","1606","41279","2125","27","46","41252","2120","35745","2155","7425","1488","30037","1964","3604","965","4689","1253","1790","855","0","218","1765","927","10003","1743"
"0500000US45045","Greenville County, South Carolina","199551","2904","175767","3576","231","203","175536","3561","158127","3725","20363","2133","150182","3730","15074","2303","12085","1644","471","407","0","218","4166","1051","19618","2148"
"0500000US45047","Greenwood County, South Carolina","28544","1097","21202","1645","0","218","21202","1645","20066","1642","3433","984","17198","1665","944","422","1898","766","112","203","0","218","578","354","6764","1384"
"0500000US45051","Horry County, South Carolina","140260","3637","125291","3873","42","69","125249","3861","111721","3684","18334","2287","102815","3227","11377","2139","5789","1112","1682","874","127","147","3810","999","11159","2009"
"0500000US45055","Kershaw County, South Carolina","24544","1349","21745","1407","158","196","21587","1439","19693","1515","2110","753","17600","1561","1587","623","3528","930","213","162","0","218","398","338","2401","637"
"0500000US45057","Lancaster County, South Carolina","35410","1658","29015","2071","154","252","28861","2125","22199","2060","3187","998","24623","2060","6241","1533","1922","785","264","274","0","218","710","478","5685","1364"
"0500000US45059","Laurens County, South Carolina","25901","1333","20765","1845","34","59","20731","1835","18097","1686","5418","1111","14388","1649","2081","675","1565","627","429","409","0","218","287","234","4849","1316"
"0500000US45063","Lexington County, South Carolina","118193","2184","103516","2782","311","186","103205","2782","94455","3328","14997","1800","84766","3011","7568","1274","7988","1231","552","419","256","409","1807","719","12870","1890"
"0500000US45073","Oconee County, South Carolina","31530","1806","26338","1688","150","160","26188","1679","23822","1788","6941","1468","17127","1669","1773","603","3162","922","357","273","0","218","699","393","4493","940"
"0500000US45075","Orangeburg County, South Carolina","32129","1945","24561","2054","285","360","24276","2098","22706","2122","7669","1317","15090","1913","1247","551","4016","1036","207","155","104","126","690","388","6878","1356"
"0500000US45077","Pickens County, South Carolina","48203","1687","40235","2147","50","79","40185","2145","35865","2384","6816","1394","30657","2231","3736","1048","4639","1012","345","233","0","218","1151","531","6817","1358"
"0500000US45079","Richland County, South Carolina","153484","3941","130912","4384","187","179","130725","4374","122162","4902","14346","2156","111368","4515","6925","1233","13480","2375","926","601","377","531","2356","734","20216","3021"
"0500000US45083","Spartanburg County, South Carolina","121256","2317","101489","2865","78","92","101411","2856","90280","2889","13289","1786","83857","2787","10172","1996","9198","1490","227","200","45","76","1949","855","17818","2259"
"0500000US45085","Sumter County, South Carolina","44105","1260","34203","1756","98","104","34105","1767","30200","2033","5006","1243","27931","2073","2336","675","3040","1043","675","610","27","44","1382","743","8520","1386"
"0500000US45091","York County, South Carolina","108400","1474","99830","2085","104","175","99726","2125","94736","2207","16590","2519","80402","3034","4193","850","5873","1191","431","320","159","260","1840","798","6730","1403"
"0500000US46099","Minnehaha County, South Dakota","81046","1478","73342","2095","79","89","73263","2103","67536","2207","7638","1460","62995","2072","4996","1013","3574","896","275","306","105","170","1502","660","6202","1310"
"0500000US46103","Pennington County, South Dakota","44676","1686","39111","1961","35","60","39076","1965","35577","1953","4746","1223","32664","2319","3103","972","1733","607","266","291","0","167","1222","644","4343","1121"
"0500000US47001","Anderson County, Tennessee","30175","1340","26548","1624","171","214","26377","1624","23458","1809","3658","883","20095","1752","2420","778","2057","651","139","142","0","216","644","327","2983","996"
"0500000US47009","Blount County, Tennessee","50813","1557","41890","1874","103","132","41787","1877","37100","1898","7206","1449","33186","1850","4366","1117","3722","1024","203","175","0","216","576","366","8347","1319"
"0500000US47011","Bradley County, Tennessee","39992","1363","33079","1737","95","122","32984","1727","30084","1970","5574","1228","25581","1734","2654","853","2421","880","50","82","162","145","353","308","6560","1263"
"0500000US47037","Davidson County, Tennessee","289427","4247","260816","5216","682","328","260134","5247","244600","5364","29721","2948","223584","5499","14008","2455","13163","1637","279","209","163","201","4895","1138","23716","2664"
"0500000US47059","Greene County, Tennessee","28323","1448","21029","1605","0","216","21029","1605","18145","1479","4918","1053","15365","1549","2623","745","1126","468","261","276","0","216","1248","787","6046","1222"
"0500000US47065","Hamilton County, Tennessee","148157","2642","129588","3294","42","71","129546","3298","118893","3404","16253","2463","111736","3871","9641","1921","3022","889","72","100","466","580","2861","843","15708","2171"
"0500000US47093","Knox County, Tennessee","191925","3205","161869","4028","177","169","161692","4020","118984","4046","20785","2343","136319","4077","41018","2865","8583","1441","1336","540","85","97","4928","1125","25128","2347"
"0500000US47113","Madison County, Tennessee","38930","1354","32959","1449","148","143","32811","1478","30106","1608","5739","1372","25943","2082","2394","888","1435","524","224","210","0","216","420","256","5551","1000"
"0500000US47119","Maury County, Tennessee","37104","994","31771","1771","0","216","31771","1771","29767","1723","5717","1322","24322","2157","1842","691","2486","731","115","111","0","216","1357","745","3976","1332"
"0500000US47125","Montgomery County, Tennessee","76974","1909","68767","2297","117","146","68650","2281","64594","2434","5406","1302","61070","2470","3543","947","4932","1034","227","227","0","216","2528","877","5679","1511"
"0500000US47141","Putnam County, Tennessee","31778","1119","26121","1441","0","216","26121","1441","20158","1766","1254","570","23557","1468","5213","1357","2458","849","495","432","23","38","541","336","5116","1134"
"0500000US47147","Robertson County, Tennessee","26577","902","23514","1140","0","216","23514","1140","22715","1182","4917","1207","16788","1456","693","354","2579","525","106","130","0","216","498","367","2565","880"
"0500000US47149","Rutherford County, Tennessee","113797","2636","106461","3285","79","134","106382","3295","102074","3340","14688","2631","87855","3857","3630","1094","8755","1707","569","424","85","144","1085","503","6251","1429"
"0500000US47155","Sevier County, Tennessee","37933","2403","28995","2607","151","149","28844","2618","25131","2424","4410","926","22854","2275","3388","1078","1886","692","111","143","0","216","1964","832","6974","1624"
"0500000US47157","Shelby County, Tennessee","353950","4012","279688","6060","71","87","279617","6064","260563","6197","43966","3740","222038","6337","15556","2436","22113","2375","1963","706","155","153","10230","2143","64032","4135"
"0500000US47163","Sullivan County, Tennessee","68560","1882","58324","2162","148","189","58176","2132","51372","2017","8238","1330","47959","2563","6218","1148","2579","606","148","143","126","147","1487","588","8749","1336"
"0500000US47165","Sumner County, Tennessee","70098","1651","63204","2064","25","40","63179","2058","57341","2227","8343","1604","52485","2156","5438","1166","5868","1125","28","48","32","50","812","391","6082","1211"
"0500000US47179","Washington County, Tennessee","55817","1712","47500","2582","76","133","47424","2570","42928","2723","6609","1565","38735","2763","3802","1044","2583","821","190","202","397","470","1861","750","6456","1475"
"0500000US47187","Williamson County, Tennessee","84393","1193","80223","1632","164","199","80059","1587","75476","1777","5003","1078","73002","1756","3760","990","5425","1095","539","426","0","216","902","663","3268","846"
"0500000US47189","Wilson County, Tennessee","51618","1815","43531","2190","248","274","43283","2188","40758","1988","4973","1198","36547","2231","2324","775","3094","1124","17","27","121","205","2755","1185","5332","1311"
"0500000US48005","Angelina County, Texas","32293","1229","28150","1260","118","144","28032","1236","24549","1432","5283","1222","20553","1540","2572","883","2338","679","178","226","212","313","491","298","3652","897"
"0500000US48021","Bastrop County, Texas","26393","1525","20007","1773","58","99","19949","1769","18384","1762","4968","1396","12091","2052","1245","707","2618","1027","232","239","0","234","914","592","5472","1391"
"0500000US48027","Bell County, Texas","126772","2430","111547","3140","119","149","111428","3138","102523","3236","23863","3023","83309","3439","8017","1938","7367","1283","367","287","28","46","3443","1084","11782","2129"
"0500000US48029","Bexar County, Texas","646352","4813","551101","7115","623","318","550478","7045","503341","8002","75123","5047","459068","6436","42105","3973","41294","3377","3164","1080","222","182","22929","2880","72322","4752"
"0500000US48037","Bowie County, Texas","34935","1517","27464","1511","144","179","27320","1494","23889","1561","5990","1216","20036","1703","2367","799","6760","1438","434","328","0","234","905","481","6566","1390"
"0500000US48039","Brazoria County, Texas","129261","2246","117268","3252","230","225","117038","3236","106743","3750","17669","2806","93025","4166","8277","2486","8722","1448","1050","596","968","1031","2420","1173","9573","1892"
"0500000US48041","Brazos County, Texas","79971","2792","66151","3090","0","234","66151","3090","60948","3243","8549","1604","54061","2774","4675","1623","7349","1501","285","230","0","234","7563","1557","6257","1535"
"0500000US48061","Cameron County, Texas","129307","2801","92845","3283","41","71","92804","3282","77407","3254","38914","3251","48304","3435","13686","2145","8551","1367","1220","613","171","203","7486","1581","28976","2836"
"0500000US48085","Collin County, Texas","363599","3928","343105","4298","56","95","343049","4311","311601","5524","23304","2703","310074","5186","29613","3482","26842","2702","1578","911","21","36","4510","1205","15984","2476"
"0500000US48091","Comal County, Texas","57004","1375","53671","1651","0","234","53671","1651","50512","1880","4786","1118","46797","1916","2652","888","5640","1312","109","146","54","96","908","573","2425","816"
"0500000US48099","Coryell County, Texas","22093","1237","19194","1247","29","49","19165","1238","18334","1169","4957","1076","12924","1304","700","361","1575","580","104","114","0","234","110","120","2789","823"
"0500000US48113","Dallas County, Texas","940587","5547","798760","8503","816","339","797944","8517","757777","8378","124440","6437","650023","8533","34475","3175","54550","3731","2883","743","340","384","30667","4055","111160","5882"
"0500000US48121","Denton County, Texas","305164","3815","290964","4331","147","208","290817","4337","275685","4472","23087","2582","258894","5311","14285","2533","20010","2457","460","450","0","234","4786","1112","9414","1788"
"0500000US48135","Ector County, Texas","53155","1332","41898","2178","0","234","41898","2178","38369","2185","6590","1525","30718","2365","3118","1114","4061","1046","176","144","78","127","733","577","10524","2035"
"0500000US48139","Ellis County, Texas","61465","1556","55313","2462","89","132","55224","2443","50700","2252","9620","1692","38154","2599","3559","1145","10868","1634","944","409","0","234","1321","619","4831","1299"
"0500000US48141","El Paso County, Texas","269150","3541","227699","4516","71","115","227628","4519","206547","4715","38291","3612","179653","5304","19238","2871","19933","2625","1070","586","220","188","7575","1903","33876","2823"
"0500000US48157","Fort Bend County, Texas","253030","3135","236634","4187","76","95","236558","4175","226166","4543","18093","3068","213184","4423","9554","2151","24886","3622","190","193","0","234","2212","953","14184","2739"
"0500000US48167","Galveston County, Texas","127092","2880","116958","3394","78","134","116880","3413","108337","3983","18126","2103","93341","3752","7620","2135","9652","1729","259","219","307","310","2188","903","7946","1676"
"0500000US48181","Grayson County, Texas","49024","1794","39452","2311","118","202","39334","2263","35350","2321","8562","1514","27379","2135","2872","900","5007","953","488","250","34","58","2076","1062","7496","1587"
"0500000US48183","Gregg County, Texas","45711","1858","39809","2075","40","71","39769","2071","37466","2107","10842","1752","27720","2136","2255","731","5576","1126","0","234","48","82","924","558","4978","1166"
"0500000US48187","Guadalupe County, Texas","56051","1420","50144","1628","0","234","50144","1628","43815","1979","7811","1416","39176","1775","5438","1712","5417","1194","259","191","74","95","1167","499","4740","1144"
"0500000US48201","Harris County, Texas","1647384","10077","1447544","11885","1503","510","1446041","11925","1331434","12445","212103","8760","1195288","13070","102844","6094","117496","7052","4403","1480","540","317","27609","3619","172231","7957"
"0500000US48203","Harrison County, Texas","24197","1193","17667","1518","0","234","17667","1518","16607","1589","5237","1306","10605","1512","834","666","3011","908","143","131","0","234","1481","706","5049","1204"
"0500000US48209","Hays County, Texas","77749","2243","71156","2546","135","209","71021","2585","57897","3119","10063","2120","57392","2960","12569","2501","4631","1140","365","252","0","234","3411","1256","3182","1259"
"0500000US48213","Henderson County, Texas","30607","1358","23207","1880","66","105","23141","1883","20763","1760","7141","1432","14590","1664","2116","836","2747","754","121","133","0","234","1124","636","6276","1165"
"0500000US48215","Hidalgo County, Texas","247544","3892","181394","5181","114","136","181280","5183","156039","5140","40957","3913","125515","5670","20676","3372","19521","2230","3740","1381","195","256","16605","2640","49545","4323"
"0500000US48231","Hunt County, Texas","35093","1197","29827","1392","0","234","29827","1392","28167","1470","8559","1726","15765","1477","1065","452","6368","1105","527","350","31","53","781","438","4485","1155"
"0500000US48245","Jefferson County, Texas","89273","2715","77073","3102","117","117","76956","3107","72925","3149","26580","2369","48456","3059","3320","730","4351","800","396","269","55","94","950","421","11250","1648"
"0500000US48251","Johnson County, Texas","59113","1594","53035","1921","0","234","53035","1921","50071","2064","21436","2579","26289","2314","2386","870","7787","1508","571","362","0","234","1481","624","4597","1242"
"0500000US48257","Kaufman County, Texas","39835","1204","34102","1616","238","248","33864","1625","27109","1793","4170","979","25102","1728","4966","1610","6780","1386","1702","885","42","75","1522","724","4211","906"
"0500000US48291","Liberty County, Texas","27367","1657","22978","1745","65","109","22913","1746","20936","1721","9240","1791","10592","1842","1485","704","3640","1034","191","198","0","234","197","181","4192","1126"
"0500000US48303","Lubbock County, Texas","117494","2362","98669","2746","122","194","98547","2769","93741","2843","16541","2065","77613","3331","3515","917","9727","1495","1068","541","101","170","5283","1380","13542","2074"
"0500000US48309","McLennan County, Texas","93021","1894","78320","2421","0","234","78320","2421","65123","2803","14530","2016","58859","2616","11248","1845","5887","1191","1605","715","0","234","1841","727","12860","1812"
"0500000US48329","Midland County, Texas","59325","1205","48584","2460","113","184","48471","2475","43677","2904","3931","1277","40996","2671","4445","1711","5405","1508","349","358","0","234","1171","700","9570","2306"
"0500000US48339","Montgomery County, Texas","209528","3925","194713","4811","373","464","194340","4767","182485","5014","23449","3678","159114","5216","9851","2227","29915","4016","1163","614","18","30","2666","1087","12149","2385"
"0500000US48347","Nacogdoches County, Texas","24722","1323","20027","1565","309","379","19718","1503","17637","1627","5168","1292","11669","1356","1700","701","3339","889","381","281","0","234","843","442","3852","1083"
"0500000US48355","Nueces County, Texas","131194","3135","113961","3526","68","125","113893","3524","108881","3539","19682","2546","89959","3496","4048","1008","9467","1734","513","391","0","234","1971","689","15262","2188"
"0500000US48361","Orange County, Texas","31913","1388","28362","1435","23","39","28339","1442","26946","1530","6276","1236","19668","1795","1166","483","2487","872","227","231","0","234","93","95","3458","869"
"0500000US48367","Parker County, Texas","43520","1693","37287","1994","98","150","37189","1999","35670","1927","5374","901","25528","1998","1143","518","8289","1188","228","185","0","234","652","311","5581","1212"
"0500000US48375","Potter County, Texas","44180","1624","37794","2014","0","234","37794","2014","35506","2070","11424","1611","24823","1807","1727","623","2719","745","392","368","137","121","1024","591","5362","1215"
"0500000US48381","Randall County, Texas","50261","1349","46277","1689","81","139","46196","1715","43163","1801","5414","1189","38113","2034","2790","911","4293","1009","123","155","0","234","780","441","3204","931"
"0500000US48397","Rockwall County, Texas","36665","604","35704","798","0","234","35704","798","34114","966","2629","1120","30654","1419","1464","627","4080","1102","0","234","0","234","182","198","779","451"
"0500000US48409","San Patricio County, Texas","21872","1351","16644","1649","44","73","16600","1640","15619","1601","1777","701","13565","1659","847","403","2138","695","119","134","0","234","622","304","4606","1270"
"0500000US48423","Smith County, Texas","78600","2407","64683","2852","206","247","64477","2838","53499","2861","22995","2548","36145","2837","8534","1895","6822","1383","1371","786","156","266","1991","1164","11926","1909"
"0500000US48439","Tarrant County, Texas","727094","5181","662541","6785","671","449","661870","6792","627683","7046","86795","4910","555435","8485","29874","3702","55600","3860","1895","706","833","653","11019","1757","53534","4496"
"0500000US48441","Taylor County, Texas","50282","1592","42661","1855","90","115","42571","1851","41041","1891","7533","1647","32949","2132","1352","561","2718","814","57","104","0","234","1564","715","6057","1154"
"0500000US48451","Tom Green County, Texas","43604","1687","38486","1887","138","137","38348","1900","32842","2166","5812","1435","29936","1932","4482","1211","3335","805","665","472","168","271","771","584","4347","1220"
"0500000US48453","Travis County, Texas","507751","5452","459512","6675","418","289","459094","6717","429633","7013","47764","4734","401068","6565","26598","3122","22960","2890","1962","912","336","449","11966","2201","36273","3605"
"0500000US48469","Victoria County, Texas","30058","1589","22566","1707","100","153","22466","1691","19338","1527","2852","766","17925","1811","2634","912","2149","589","415","290","0","234","2639","895","4853","1202"
"0500000US48471","Walker County, Texas","22201","1485","18562","1616","62","91","18500","1613","17690","1694","1890","872","15124","1847","543","399","1884","699","250","389","0","234","347","299","3292","930"
